treat_id,AUC,Cell,Drug,Timepoint,Method,measured_by,drug_id,cell_type1,cell_type2
SK-BR-3_BOSUTINIB_72h_XTT_LT,0.9221339807000568,SK-BR-3,BOSUTINIB,72h,XTT,LT,BOSUTINIB_72h_XTT_LT,solid,Breast cancer
Jurkat_ULIXERTINIB_72h_Trypan Blue_KI,1.295920628000755,Jurkat,ULIXERTINIB,72h,Trypan Blue,KI,ULIXERTINIB_72h_Trypan Blue_KI,suspension,Lymphoblastic
LN-18_PANOBINOSTAT_72h_Hoechst_AM,1.409295941337873,LN-18,PANOBINOSTAT,72h,Hoechst,AM,PANOBINOSTAT_72h_Hoechst_AM,solid,Glioblastoma
SH-SY5Y_ADAVOSERTIB_72h_XTT_LT,0.7848630359685403,SH-SY5Y,ADAVOSERTIB,72h,XTT,LT,ADAVOSERTIB_72h_XTT_LT,solid,Neuroblastoma
HL-60_GEFITINIB_72h_Resazurin_KI,0.730508545640985,HL-60,GEFITINIB,72h,Resazurin,KI,GEFITINIB_72h_Resazurin_KI,suspension,Myeloid
SH-SY5Y_CRIZOTINIB_72h_XTT_LT,0.3655610401280298,SH-SY5Y,CRIZOTINIB,72h,XTT,LT,CRIZOTINIB_72h_XTT_LT,solid,Neuroblastoma
K562_LAROTRECTINIB_72h_Trypan Blue_KI,0.7153970046201957,K562,LAROTRECTINIB,72h,Trypan Blue,KI,LAROTRECTINIB_72h_Trypan Blue_KI,suspension,Myeloid
SH-SY5Y_FLUOROURACIL_72h_XTT_LT,0.971958141637874,SH-SY5Y,FLUOROURACIL,72h,XTT,LT,FLUOROURACIL_72h_XTT_LT,solid,Neuroblastoma
Jurkat_ALISERTIB_72h_Trypan Blue_KI,0.04938829465507927,Jurkat,ALISERTIB,72h,Trypan Blue,KI,ALISERTIB_72h_Trypan Blue_KI,suspension,Lymphoblastic
SH-SY5Y_5-AZACITIDINE_72h_Hoechst_AM,0.9167686160326238,SH-SY5Y,5-AZACITIDINE,72h,Hoechst,AM,5-AZACITIDINE_72h_Hoechst_AM,solid,Neuroblastoma
Kasumi-1_PANOBINOSTAT_72h_Trypan Blue_KI,0.959454435942955,Kasumi-1,PANOBINOSTAT,72h,Trypan Blue,KI,PANOBINOSTAT_72h_Trypan Blue_KI,suspension,Myeloid
HCT-116_ADAVOSERTIB_72h_XTT_LT,1.715385306410946,HCT-116,ADAVOSERTIB,72h,XTT,LT,ADAVOSERTIB_72h_XTT_LT,solid,Colon cancer
K562_GEFITINIB_72h_Resazurin_KI,0.4852619741314051,K562,GEFITINIB,72h,Resazurin,KI,GEFITINIB_72h_Resazurin_KI,suspension,Myeloid
MOLT-4_PIM447_72h_XTT_KI,0.9920442315666257,MOLT-4,PIM447,72h,XTT,KI,PIM447_72h_XTT_KI,suspension,Lymphoblastic
SK-N-AS_VORINOSTAT_72h_Resazurin_SM,0.5500886986692882,SK-N-AS,VORINOSTAT,72h,Resazurin,SM,VORINOSTAT_72h_Resazurin_SM,solid,Neuroblastoma
K562_CABOZANTINIB_72h_Resazurin_KI,1.266888936141405,K562,CABOZANTINIB,72h,Resazurin,KI,CABOZANTINIB_72h_Resazurin_KI,suspension,Myeloid
SH-SY5Y_DIGOXIN_72h_XTT_LT,0.7367211260250697,SH-SY5Y,DIGOXIN,72h,XTT,LT,DIGOXIN_72h_XTT_LT,solid,Neuroblastoma
SK-N-AS_VORINOSTAT_144h_Resazurin_SM,0.9709295174314031,SK-N-AS,VORINOSTAT,144h,Resazurin,SM,VORINOSTAT_144h_Resazurin_SM,solid,Neuroblastoma
LN-18_PALBOCICLIB_72h_XTT_LT,0.7232350758179367,LN-18,PALBOCICLIB,72h,XTT,LT,PALBOCICLIB_72h_XTT_LT,solid,Glioblastoma
LN-18_SARACATINIB_72h_Trypan Blue_LT,0.7704788411925793,LN-18,SARACATINIB,72h,Trypan Blue,LT,SARACATINIB_72h_Trypan Blue_LT,solid,Glioblastoma
K562_PD0325901_72h_Resazurin_KI,1.35187339400794,K562,PD0325901,72h,Resazurin,KI,PD0325901_72h_Resazurin_KI,suspension,Myeloid
SK-OV-3_JQ1_72h_XTT_LT,0.5997531119856808,SK-OV-3,JQ1,72h,XTT,LT,JQ1_72h_XTT_LT,solid,other
SW-620_R406_72h_Trypan Blue_AM,0.9901825015024354,SW-620,R406,72h,Trypan Blue,AM,R406_72h_Trypan Blue_AM,solid,Colon cancer
H1299_JQ1_72h_H2BRuby_AM,0.2873789853828224,H1299,JQ1,72h,H2BRuby,AM,JQ1_72h_H2BRuby_AM,solid,Lung cancer
SK-N-AS_DACTOLISIB_72h_Resazurin_SM,0.9703395310033008,SK-N-AS,DACTOLISIB,72h,Resazurin,SM,DACTOLISIB_72h_Resazurin_SM,solid,Neuroblastoma
A431_R406_72h_Trypan Blue_AM,0.7448359582407634,A431,R406,72h,Trypan Blue,AM,R406_72h_Trypan Blue_AM,solid,other
HL-60_RSL3_72h_Trypan Blue_KI,0.09708350641462231,HL-60,RSL3,72h,Trypan Blue,KI,RSL3_72h_Trypan Blue_KI,suspension,Myeloid
TE671_SARACATINIB_72h_Trypan Blue_LT,1.287719306437413,TE671,SARACATINIB,72h,Trypan Blue,LT,SARACATINIB_72h_Trypan Blue_LT,,
LN-18_PACLITAXEL_72h_XTT_LT,0.5663249160584078,LN-18,PACLITAXEL,72h,XTT,LT,PACLITAXEL_72h_XTT_LT,solid,Glioblastoma
Kasumi-1_ENTINOSTAT_72h_Trypan Blue_KI,0.7865025735682013,Kasumi-1,ENTINOSTAT,72h,Trypan Blue,KI,ENTINOSTAT_72h_Trypan Blue_KI,suspension,Myeloid
SK-BR-3_PALBOCICLIB_72h_XTT_LT,1.147021513452864,SK-BR-3,PALBOCICLIB,72h,XTT,LT,PALBOCICLIB_72h_XTT_LT,solid,Breast cancer
C33A_BAFETINIB_72h_Trypan Blue_AM,1.113742146272084,C33A,BAFETINIB,72h,Trypan Blue,AM,BAFETINIB_72h_Trypan Blue_AM,solid,Cervix cancer
SK-N-SH_DASATINIB_72h_Trypan Blue_LT,0.951948997810429,SK-N-SH,DASATINIB,72h,Trypan Blue,LT,DASATINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
K562_JQ1_72h_Resazurin_KI,1.47892205265882,K562,JQ1,72h,Resazurin,KI,JQ1_72h_Resazurin_KI,suspension,Myeloid
K562_BELINOSTAT_72h_Resazurin_KI,2.031812095508149,K562,BELINOSTAT,72h,Resazurin,KI,BELINOSTAT_72h_Resazurin_KI,suspension,Myeloid
U937_GELDANAMYCIN_72h_XTT_KI,1.096786477024593,U937,GELDANAMYCIN,72h,XTT,KI,GELDANAMYCIN_72h_XTT_KI,suspension,Myeloid
H1299_TALAZOPARIB_72h_XTT_LT,1.550692148150496,H1299,TALAZOPARIB,72h,XTT,LT,TALAZOPARIB_72h_XTT_LT,solid,Lung cancer
SiHa_GEFITINIB_72h_XTT_LT,1.529849695268744,SiHa,GEFITINIB,72h,XTT,LT,GEFITINIB_72h_XTT_LT,solid,Cervix cancer
SK-OV-3_ETOPOSIDE_72h_Trypan Blue_AM,0.6087007605831436,SK-OV-3,ETOPOSIDE,72h,Trypan Blue,AM,ETOPOSIDE_72h_Trypan Blue_AM,solid,other
IMR-32_BAFETINIB_72h_Trypan Blue_LT,0.8426981784289679,IMR-32,BAFETINIB,72h,Trypan Blue,LT,BAFETINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
H1299_VENETOCLAX_72h_XTT_LT,1.410835682872671,H1299,VENETOCLAX,72h,XTT,LT,VENETOCLAX_72h_XTT_LT,solid,Lung cancer
H1299_PACLITAXEL_72h_XTT_LT,0.4558947318812169,H1299,PACLITAXEL,72h,XTT,LT,PACLITAXEL_72h_XTT_LT,solid,Lung cancer
SK-N-AS_SORAFENIB_144h_Resazurin_SM,1.059189537199078,SK-N-AS,SORAFENIB,144h,Resazurin,SM,SORAFENIB_144h_Resazurin_SM,solid,Neuroblastoma
K562_ETOPOSIDE_72h_Resazurin_KI,0.509412392163681,K562,ETOPOSIDE,72h,Resazurin,KI,ETOPOSIDE_72h_Resazurin_KI,suspension,Myeloid
THP-1_5-AZACITIDINE_72h_XTT_KI,1.358906424726731,THP-1,5-AZACITIDINE,72h,XTT,KI,5-AZACITIDINE_72h_XTT_KI,suspension,Myeloid
SK-OV-3_DINACICLIB_144h_Resazurin_BM,0.8299820843306873,SK-OV-3,DINACICLIB,144h,Resazurin,BM,DINACICLIB_144h_Resazurin_BM,solid,other
MV4;11_SARACATINIB_72h_Trypan Blue_KI,1.089081824927222,MV4;11,SARACATINIB,72h,Trypan Blue,KI,SARACATINIB_72h_Trypan Blue_KI,suspension,Myeloid
MV4;11_GEFITINIB_72h_Resazurin_KI,0.3708511732796567,MV4;11,GEFITINIB,72h,Resazurin,KI,GEFITINIB_72h_Resazurin_KI,suspension,Myeloid
SK-OV-3_STAUROSPORINE_72h_XTT_LT,0.8363651421382273,SK-OV-3,STAUROSPORINE,72h,XTT,LT,STAUROSPORINE_72h_XTT_LT,solid,other
LN-18_GEFITINIB_72h_H2BRuby_AM,1.398619025784281,LN-18,GEFITINIB,72h,H2BRuby,AM,GEFITINIB_72h_H2BRuby_AM,solid,Glioblastoma
H1299_GEFITINIB_72h_XTT_LT,1.015503690716337,H1299,GEFITINIB,72h,XTT,LT,GEFITINIB_72h_XTT_LT,solid,Lung cancer
SK-OV-3_PRT062607_72h_Hoechst_AM,0.3064779185339735,SK-OV-3,PRT062607,72h,Hoechst,AM,PRT062607_72h_Hoechst_AM,solid,other
A549_VINCRISTINE_72h_Resazurin_LT,0.7260092323278522,A549,VINCRISTINE,72h,Resazurin,LT,VINCRISTINE_72h_Resazurin_LT,solid,Lung cancer
SK-N-AS_BOSUTINIB_72h_Trypan Blue_LT,1.087008955322081,SK-N-AS,BOSUTINIB,72h,Trypan Blue,LT,BOSUTINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
U937_DASATINIB_72h_Trypan Blue_KI,1.313691740329984,U937,DASATINIB,72h,Trypan Blue,KI,DASATINIB_72h_Trypan Blue_KI,suspension,Myeloid
SH-SY5Y_TOPOTECAN_72h_Resazurin_SM,1.074949548016698,SH-SY5Y,TOPOTECAN,72h,Resazurin,SM,TOPOTECAN_72h_Resazurin_SM,solid,Neuroblastoma
H1299_BAFETINIB_72h_Trypan Blue_AM,1.130959944603373,H1299,BAFETINIB,72h,Trypan Blue,AM,BAFETINIB_72h_Trypan Blue_AM,solid,Lung cancer
LN-18_SCH772984_72h_XTT_LT,1.270599383782592,LN-18,SCH772984,72h,XTT,LT,SCH772984_72h_XTT_LT,solid,Glioblastoma
H1299_OLAPARIB_72h_XTT_LT,1.205697157451388,H1299,OLAPARIB,72h,XTT,LT,OLAPARIB_72h_XTT_LT,solid,Lung cancer
CEM-SS_DECITABINE_72h_Trypan Blue_KI,0.6754671485421013,CEM-SS,DECITABINE,72h,Trypan Blue,KI,DECITABINE_72h_Trypan Blue_KI,suspension,Lymphoblastic
HL-60_BORTEZOMIB_72h_Resazurin_KI,0.8176281969795262,HL-60,BORTEZOMIB,72h,Resazurin,KI,BORTEZOMIB_72h_Resazurin_KI,suspension,Myeloid
Kg1a_LAROTRECTINIB_72h_Trypan Blue_KI,1.080511384273117,Kg1a,LAROTRECTINIB,72h,Trypan Blue,KI,LAROTRECTINIB_72h_Trypan Blue_KI,suspension,Myeloid
MCF-7_BAFETINIB_72h_Trypan Blue_AM,1.266383060938298,MCF-7,BAFETINIB,72h,Trypan Blue,AM,BAFETINIB_72h_Trypan Blue_AM,solid,Breast cancer
HCT-116_SCH772984_72h_XTT_LT,0.4694025776769734,HCT-116,SCH772984,72h,XTT,LT,SCH772984_72h_XTT_LT,solid,Colon cancer
LN-18_CURCUMIN_72h_XTT_LT,1.224477863995374,LN-18,CURCUMIN,72h,XTT,LT,CURCUMIN_72h_XTT_LT,solid,Glioblastoma
H1299_BOSUTINIB_72h_H2BRuby_AM,0.9477006795193007,H1299,BOSUTINIB,72h,H2BRuby,AM,BOSUTINIB_72h_H2BRuby_AM,solid,Lung cancer
SW-620_BOSUTINIB_72h_Trypan Blue_AM,0.9807561720919401,SW-620,BOSUTINIB,72h,Trypan Blue,AM,BOSUTINIB_72h_Trypan Blue_AM,solid,Colon cancer
SK-N-AS_RAPAMYCIN_72h_Resazurin_SM,1.072678570893254,SK-N-AS,RAPAMYCIN,72h,Resazurin,SM,RAPAMYCIN_72h_Resazurin_SM,solid,Neuroblastoma
HCT-116_ETOPOSIDE_72h_XTT_LT,1.030320946748631,HCT-116,ETOPOSIDE,72h,XTT,LT,ETOPOSIDE_72h_XTT_LT,solid,Colon cancer
786-0_ETOPOSIDE_72h_XTT_LT,2.132320317331097,786-0,ETOPOSIDE,72h,XTT,LT,ETOPOSIDE_72h_XTT_LT,solid,Renal cancer
CEM-SS_5-AZACITIDINE_72h_Trypan Blue_KI,0.6951987001219896,CEM-SS,5-AZACITIDINE,72h,Trypan Blue,KI,5-AZACITIDINE_72h_Trypan Blue_KI,suspension,Lymphoblastic
U251_BAFETINIB_72h_Trypan Blue_LT,1.045650478388162,U251,BAFETINIB,72h,Trypan Blue,LT,BAFETINIB_72h_Trypan Blue_LT,solid,Glioblastoma
SiHa_DASATINIB_72h_XTT_LT,1.332359860580182,SiHa,DASATINIB,72h,XTT,LT,DASATINIB_72h_XTT_LT,solid,Cervix cancer
SiHa_PANOBINOSTAT_72h_XTT_LT,1.510887214042255,SiHa,PANOBINOSTAT,72h,XTT,LT,PANOBINOSTAT_72h_XTT_LT,solid,Cervix cancer
MV4;11_FCCP_72h_Trypan Blue_KI,0.8233422305380156,MV4;11,FCCP,72h,Trypan Blue,KI,FCCP_72h_Trypan Blue_KI,suspension,Myeloid
HL-60_DACTOLISIB_72h_Resazurin_KI,0.7920727975317439,HL-60,DACTOLISIB,72h,Resazurin,KI,DACTOLISIB_72h_Resazurin_KI,suspension,Myeloid
THP-1_R406_72h_Trypan Blue_LT,0.8923318092321456,THP-1,R406,72h,Trypan Blue,LT,R406_72h_Trypan Blue_LT,suspension,Myeloid
HT-29_DASATINIB_72h_Trypan Blue_AM,0.9012674803633843,HT-29,DASATINIB,72h,Trypan Blue,AM,DASATINIB_72h_Trypan Blue_AM,solid,Colon cancer
HCT-116_RSL3_72h_XTT_LT,0.907806370380299,HCT-116,RSL3,72h,XTT,LT,RSL3_72h_XTT_LT,solid,Colon cancer
Kelly_SORAFENIB_72h_Resazurin_SM,0.7883238157420205,Kelly,SORAFENIB,72h,Resazurin,SM,SORAFENIB_72h_Resazurin_SM,solid,Neuroblastoma
C33A_DASATINIB_72h_Trypan Blue_AM,0.9579439893099666,C33A,DASATINIB,72h,Trypan Blue,AM,DASATINIB_72h_Trypan Blue_AM,solid,Cervix cancer
MOLT-4_DECITABINE_72h_Trypan Blue_KI,1.076667830991243,MOLT-4,DECITABINE,72h,Trypan Blue,KI,DECITABINE_72h_Trypan Blue_KI,suspension,Lymphoblastic
SH-SY5Y_BELINOSTAT_144h_Resazurin_SM,0.4530317852789774,SH-SY5Y,BELINOSTAT,144h,Resazurin,SM,BELINOSTAT_144h_Resazurin_SM,solid,Neuroblastoma
LAN-1_SARACATINIB_72h_Trypan Blue_LT,0.8815614520410604,LAN-1,SARACATINIB,72h,Trypan Blue,LT,SARACATINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
SK-OV-3_BOSUTINIB_72h_XTT_LT,0.8036323822322889,SK-OV-3,BOSUTINIB,72h,XTT,LT,BOSUTINIB_72h_XTT_LT,solid,other
786-0_DIGITOXIGENIN_72h_XTT_LT,0.9728901274766921,786-0,DIGITOXIGENIN,72h,XTT,LT,DIGITOXIGENIN_72h_XTT_LT,solid,Renal cancer
SH-SY5Y_LONAFARNIB_72h_XTT_LT,1.032496942107938,SH-SY5Y,LONAFARNIB,72h,XTT,LT,LONAFARNIB_72h_XTT_LT,solid,Neuroblastoma
H1299_ETOMOXIR_72h_XTT_LT,1.488358219076368,H1299,ETOMOXIR,72h,XTT,LT,ETOMOXIR_72h_XTT_LT,solid,Lung cancer
SK-N-SH_VOLASERTIB_72h_Resazurin_SM,0.6656854899001512,SK-N-SH,VOLASERTIB,72h,Resazurin,SM,VOLASERTIB_72h_Resazurin_SM,solid,Neuroblastoma
SiHa_DASATINIB_72h_Hoechst_AM,1.455039008322549,SiHa,DASATINIB,72h,Hoechst,AM,DASATINIB_72h_Hoechst_AM,solid,Cervix cancer
A549_SARACATINIB_72h_Trypan Blue_AM,0.4432942032017473,A549,SARACATINIB,72h,Trypan Blue,AM,SARACATINIB_72h_Trypan Blue_AM,solid,Lung cancer
A549_FLAVOPIRIDOL_72h_Resazurin_LT,1.013227374026185,A549,FLAVOPIRIDOL,72h,Resazurin,LT,FLAVOPIRIDOL_72h_Resazurin_LT,solid,Lung cancer
K562_GELDANAMYCIN_72h_Resazurin_KI,0.2658918418445105,K562,GELDANAMYCIN,72h,Resazurin,KI,GELDANAMYCIN_72h_Resazurin_KI,suspension,Myeloid
K562_ALPELISIB_72h_Resazurin_KI,1.056267367452246,K562,ALPELISIB,72h,Resazurin,KI,ALPELISIB_72h_Resazurin_KI,suspension,Myeloid
LN-18_AZD7762_144h_Resazurin_BM,1.084682696420701,LN-18,AZD7762,144h,Resazurin,BM,AZD7762_144h_Resazurin_BM,solid,Glioblastoma
TE-671_STAUROSPORINE_72h_XTT_LT,1.099681752083525,TE-671,STAUROSPORINE,72h,XTT,LT,STAUROSPORINE_72h_XTT_LT,solid,other
SiHa_GELDANAMYCIN_72h_XTT_LT,1.222625333831083,SiHa,GELDANAMYCIN,72h,XTT,LT,GELDANAMYCIN_72h_XTT_LT,solid,Cervix cancer
SiHa_DIGITOXIGENIN_72h_XTT_LT,1.099343242230718,SiHa,DIGITOXIGENIN,72h,XTT,LT,DIGITOXIGENIN_72h_XTT_LT,solid,Cervix cancer
K562_17-DMAG_72h_Resazurin_KI,0.6933492703216211,K562,17-DMAG,72h,Resazurin,KI,17-DMAG_72h_Resazurin_KI,suspension,Myeloid
SK-OV-3_QUIZARTINIB_72h_Trypan Blue_LT,1.036277766088816,SK-OV-3,QUIZARTINIB,72h,Trypan Blue,LT,QUIZARTINIB_72h_Trypan Blue_LT,solid,other
ACHN_SARACATINIB_72h_Trypan Blue_AM,0.793366229955644,ACHN,SARACATINIB,72h,Trypan Blue,AM,SARACATINIB_72h_Trypan Blue_AM,solid,Renal cancer
THP-1_DECITABINE_72h_XTT_KI,0.8140211378973815,THP-1,DECITABINE,72h,XTT,KI,DECITABINE_72h_XTT_KI,suspension,Myeloid
U937_5-AZACITIDINE_72h_XTT_KI,0.4173869994265136,U937,5-AZACITIDINE,72h,XTT,KI,5-AZACITIDINE_72h_XTT_KI,suspension,Myeloid
MV4;11_NIGERICIN_72h_Resazurin_KI,1.753290722371869,MV4;11,NIGERICIN,72h,Resazurin,KI,NIGERICIN_72h_Resazurin_KI,suspension,Myeloid
786-0_CABOZANTINIB_72h_XTT_LT,0.4178136024961376,786-0,CABOZANTINIB,72h,XTT,LT,CABOZANTINIB_72h_XTT_LT,solid,Renal cancer
SH-SY5Y_DOXORUBICIN HCL_72h_Trypan Blue_AM,0.3232368884713105,SH-SY5Y,DOXORUBICIN HCL,72h,Trypan Blue,AM,DOXORUBICIN HCL_72h_Trypan Blue_AM,solid,Neuroblastoma
SH-SY5Y_RUXOLITINIB_144h_Resazurin_SM,0.9688159530723777,SH-SY5Y,RUXOLITINIB,144h,Resazurin,SM,RUXOLITINIB_144h_Resazurin_SM,solid,Neuroblastoma
LN-18_ETOPOSIDE_72h_Trypan Blue_AM,0.4594691643554826,LN-18,ETOPOSIDE,72h,Trypan Blue,AM,ETOPOSIDE_72h_Trypan Blue_AM,solid,Glioblastoma
Kelly_SELUMENTINIB_72h_Resazurin_SM,0.9648457668757898,Kelly,SELUMENTINIB,72h,Resazurin,SM,SELUMENTINIB_72h_Resazurin_SM,solid,Neuroblastoma
SiHa_SORAFENIB_72h_XTT_LT,0.6382013616886711,SiHa,SORAFENIB,72h,XTT,LT,SORAFENIB_72h_XTT_LT,solid,Cervix cancer
LN-18_DOXORUBICIN HCL_72h_XTT_LT,1.527722408714234,LN-18,DOXORUBICIN HCL,72h,XTT,LT,DOXORUBICIN HCL_72h_XTT_LT,solid,Glioblastoma
MV4;11_DACTOLISIB_72h_Resazurin_KI,0.4032116326880403,MV4;11,DACTOLISIB,72h,Resazurin,KI,DACTOLISIB_72h_Resazurin_KI,suspension,Myeloid
LN-18_DIGITOXIGENIN_72h_XTT_LT,0.8881217887923513,LN-18,DIGITOXIGENIN,72h,XTT,LT,DIGITOXIGENIN_72h_XTT_LT,solid,Glioblastoma
SiHa_LONAFARNIB_72h_XTT_LT,0.8849612630167583,SiHa,LONAFARNIB,72h,XTT,LT,LONAFARNIB_72h_XTT_LT,solid,Cervix cancer
H1299_GELDANAMYCIN_72h_H2BRuby_AM,0.6760205566365931,H1299,GELDANAMYCIN,72h,H2BRuby,AM,GELDANAMYCIN_72h_H2BRuby_AM,solid,Lung cancer
H1299_PALBOCICLIB_72h_H2BRuby_AM,0.171623835919197,H1299,PALBOCICLIB,72h,H2BRuby,AM,PALBOCICLIB_72h_H2BRuby_AM,solid,Lung cancer
Kasumi-1_CRIZOTINIB_72h_Trypan Blue_KI,1.268739847364148,Kasumi-1,CRIZOTINIB,72h,Trypan Blue,KI,CRIZOTINIB_72h_Trypan Blue_KI,suspension,Myeloid
Kasumi-1_MIDOSTAURIN_72h_Trypan Blue_KI,1.378100687599917,Kasumi-1,MIDOSTAURIN,72h,Trypan Blue,KI,MIDOSTAURIN_72h_Trypan Blue_KI,suspension,Myeloid
HCT-116_ALISERTIB_72h_XTT_LT,2.039563804944398,HCT-116,ALISERTIB,72h,XTT,LT,ALISERTIB_72h_XTT_LT,solid,Colon cancer
H1299_PANOBINOSTAT_72h_Trypan Blue_AM,0.5848598040887043,H1299,PANOBINOSTAT,72h,Trypan Blue,AM,PANOBINOSTAT_72h_Trypan Blue_AM,solid,Lung cancer
CEM-SS_RSL3_72h_Trypan Blue_KI,0.2236906740855221,CEM-SS,RSL3,72h,Trypan Blue,KI,RSL3_72h_Trypan Blue_KI,suspension,Lymphoblastic
SiHa_RUXOLITINIB_72h_XTT_LT,1.222875408730765,SiHa,RUXOLITINIB,72h,XTT,LT,RUXOLITINIB_72h_XTT_LT,solid,Cervix cancer
SiHa_CRIZOTINIB_72h_XTT_LT,1.716724611832112,SiHa,CRIZOTINIB,72h,XTT,LT,CRIZOTINIB_72h_XTT_LT,solid,Cervix cancer
SK-N-AS_ADAVOSERTIB_144h_Resazurin_SM,0.4245439900857535,SK-N-AS,ADAVOSERTIB,144h,Resazurin,SM,ADAVOSERTIB_144h_Resazurin_SM,solid,Neuroblastoma
Kelly_BAFETINIB_72h_Trypan Blue_LT,0.9814452288946437,Kelly,BAFETINIB,72h,Trypan Blue,LT,BAFETINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
SH-SY5Y_GELDANAMYCIN_72h_XTT_LT,1.068825381892445,SH-SY5Y,GELDANAMYCIN,72h,XTT,LT,GELDANAMYCIN_72h_XTT_LT,solid,Neuroblastoma
SH-SY5Y_JQ1_144h_Resazurin_SM,0.5887112323588002,SH-SY5Y,JQ1,144h,Resazurin,SM,JQ1_144h_Resazurin_SM,solid,Neuroblastoma
TE-671_FLUOROURACIL_72h_XTT_LT,1.41455843482831,TE-671,FLUOROURACIL,72h,XTT,LT,FLUOROURACIL_72h_XTT_LT,solid,other
H1299_AXITINIB_72h_XTT_LT,0.5387235731250412,H1299,AXITINIB,72h,XTT,LT,AXITINIB_72h_XTT_LT,solid,Lung cancer
MOLT-4_THZ1_72h_XTT_KI,1.263324324574819,MOLT-4,THZ1,72h,XTT,KI,THZ1_72h_XTT_KI,suspension,Lymphoblastic
LN-18_DASATINIB_72h_Hoechst_AM,0.7808030904801371,LN-18,DASATINIB,72h,Hoechst,AM,DASATINIB_72h_Hoechst_AM,solid,Glioblastoma
SiHa_CABOZANTINIB_72h_XTT_LT,1.573660977171505,SiHa,CABOZANTINIB,72h,XTT,LT,CABOZANTINIB_72h_XTT_LT,solid,Cervix cancer
K562_THZ1_72h_Resazurin_KI,1.114586480551936,K562,THZ1,72h,Resazurin,KI,THZ1_72h_Resazurin_KI,suspension,Myeloid
SH-SY5Y_GEFITINIB_72h_XTT_LT,0.8898247932584106,SH-SY5Y,GEFITINIB,72h,XTT,LT,GEFITINIB_72h_XTT_LT,solid,Neuroblastoma
H1299_TALAZOPARIB_72h_H2BRuby_AM,0.4450672295206262,H1299,TALAZOPARIB,72h,H2BRuby,AM,TALAZOPARIB_72h_H2BRuby_AM,solid,Lung cancer
TE-671_CURCUMIN_72h_XTT_LT,0.9257046757069506,TE-671,CURCUMIN,72h,XTT,LT,CURCUMIN_72h_XTT_LT,solid,other
SK-OV-3_DOXORUBICIN HCL_72h_Trypan Blue_AM,1.042676070393504,SK-OV-3,DOXORUBICIN HCL,72h,Trypan Blue,AM,DOXORUBICIN HCL_72h_Trypan Blue_AM,solid,other
Jurkat_SELUMENTINIB_72h_XTT_KI,1.692776248488027,Jurkat,SELUMENTINIB,72h,XTT,KI,SELUMENTINIB_72h_XTT_KI,suspension,Lymphoblastic
MCF-7_GELDANAMYCIN_72h_Resazurin_LT,1.316414134206806,MCF-7,GELDANAMYCIN,72h,Resazurin,LT,GELDANAMYCIN_72h_Resazurin_LT,solid,Breast cancer
Jurkat_5-AZACITIDINE_72h_Trypan Blue_KI,0.6422020915286081,Jurkat,5-AZACITIDINE,72h,Trypan Blue,KI,5-AZACITIDINE_72h_Trypan Blue_KI,suspension,Lymphoblastic
MV4;11_LAROTRECTINIB_72h_Trypan Blue_KI,0.8664642033075693,MV4;11,LAROTRECTINIB,72h,Trypan Blue,KI,LAROTRECTINIB_72h_Trypan Blue_KI,suspension,Myeloid
Kasumi-1_VENETOCLAX_72h_XTT_KI,0.0,Kasumi-1,VENETOCLAX,72h,XTT,KI,VENETOCLAX_72h_XTT_KI,suspension,Myeloid
TE671_BOSUTINIB_72h_Trypan Blue_LT,1.087171090829531,TE671,BOSUTINIB,72h,Trypan Blue,LT,BOSUTINIB_72h_Trypan Blue_LT,,
SK-OV-3_VINCRISTINE_72h_XTT_LT,0.2628038419338233,SK-OV-3,VINCRISTINE,72h,XTT,LT,VINCRISTINE_72h_XTT_LT,solid,other
SK-OV-3_ETOPOSIDE_72h_Hoechst_AM,0.7499111649088884,SK-OV-3,ETOPOSIDE,72h,Hoechst,AM,ETOPOSIDE_72h_Hoechst_AM,solid,other
SK-N-BE_DASATINIB_72h_Trypan Blue_LT,0.9360404900204334,SK-N-BE,DASATINIB,72h,Trypan Blue,LT,DASATINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
Kg1a_RUXOLITINIB_72h_Trypan Blue_KI,0.3090337859269025,Kg1a,RUXOLITINIB,72h,Trypan Blue,KI,RUXOLITINIB_72h_Trypan Blue_KI,suspension,Myeloid
MV4;11_THZ1_72h_Resazurin_KI,1.059189616601277,MV4;11,THZ1,72h,Resazurin,KI,THZ1_72h_Resazurin_KI,suspension,Myeloid
SK-BR-3_DASATINIB_72h_XTT_LT,1.369741441413134,SK-BR-3,DASATINIB,72h,XTT,LT,DASATINIB_72h_XTT_LT,solid,Breast cancer
LN-18_ADAVOSERTIB_72h_XTT_LT,0.4509098377429083,LN-18,ADAVOSERTIB,72h,XTT,LT,ADAVOSERTIB_72h_XTT_LT,solid,Glioblastoma
K562_ENTRECTINIB_72h_Resazurin_KI,1.040020440455776,K562,ENTRECTINIB,72h,Resazurin,KI,ENTRECTINIB_72h_Resazurin_KI,suspension,Myeloid
